starttime	seconds	ctime	dtime	ttime	wait
Wed Feb 19 21:22:56 2014	1392837776	0	13	13	13
Wed Feb 19 21:22:55 2014	1392837775	1	12	13	11
Wed Feb 19 21:22:55 2014	1392837775	1	12	13	12
Wed Feb 19 21:22:55 2014	1392837775	1	12	13	11
Wed Feb 19 21:22:55 2014	1392837775	1	12	13	11
Wed Feb 19 21:22:55 2014	1392837775	1	12	13	11
Wed Feb 19 21:22:56 2014	1392837776	0	13	13	13
Wed Feb 19 21:22:55 2014	1392837775	2	11	13	11
Wed Feb 19 21:22:55 2014	1392837775	1	12	13	12
Wed Feb 19 21:22:56 2014	1392837776	0	13	13	13
Wed Feb 19 21:22:56 2014	1392837776	0	13	13	13
Wed Feb 19 21:22:55 2014	1392837775	1	12	13	12
Wed Feb 19 21:22:56 2014	1392837776	0	13	14	13
Wed Feb 19 21:22:55 2014	1392837775	2	12	14	12
Wed Feb 19 21:22:56 2014	1392837776	0	14	14	14
Wed Feb 19 21:22:56 2014	1392837776	0	14	14	14
Wed Feb 19 21:22:55 2014	1392837775	1	13	14	13
Wed Feb 19 21:22:56 2014	1392837776	0	14	14	14
Wed Feb 19 21:22:55 2014	1392837775	2	12	14	12
Wed Feb 19 21:22:56 2014	1392837776	0	14	14	14
Wed Feb 19 21:22:56 2014	1392837776	0	14	14	14
Wed Feb 19 21:22:55 2014	1392837775	1	13	14	13
Wed Feb 19 21:22:55 2014	1392837775	2	12	14	12
Wed Feb 19 21:22:55 2014	1392837775	1	13	14	13
Wed Feb 19 21:22:55 2014	1392837775	2	13	14	12
Wed Feb 19 21:22:56 2014	1392837776	0	14	15	14
Wed Feb 19 21:22:55 2014	1392837775	1	14	15	14
Wed Feb 19 21:22:56 2014	1392837776	0	15	15	14
Wed Feb 19 21:22:55 2014	1392837775	2	13	15	13
Wed Feb 19 21:22:56 2014	1392837776	0	15	15	15
Wed Feb 19 21:22:55 2014	1392837775	2	13	15	13
Wed Feb 19 21:22:56 2014	1392837776	0	15	15	15
Wed Feb 19 21:22:55 2014	1392837775	1	14	15	14
Wed Feb 19 21:22:56 2014	1392837776	0	15	15	15
Wed Feb 19 21:22:56 2014	1392837776	0	15	15	15
Wed Feb 19 21:22:56 2014	1392837776	0	15	15	15
Wed Feb 19 21:22:55 2014	1392837775	2	13	15	13
Wed Feb 19 21:22:56 2014	1392837776	0	15	15	15
Wed Feb 19 21:22:55 2014	1392837775	1	14	15	14
Wed Feb 19 21:22:56 2014	1392837776	0	15	15	15
Wed Feb 19 21:22:56 2014	1392837776	0	15	15	15
Wed Feb 19 21:22:55 2014	1392837775	1	14	15	14
Wed Feb 19 21:22:56 2014	1392837776	0	15	15	15
Wed Feb 19 21:22:55 2014	1392837775	1	15	15	14
Wed Feb 19 21:22:56 2014	1392837776	0	15	15	15
Wed Feb 19 21:22:56 2014	1392837776	0	15	15	15
Wed Feb 19 21:22:56 2014	1392837776	0	15	15	15
Wed Feb 19 21:22:55 2014	1392837775	1	14	15	14
Wed Feb 19 21:22:56 2014	1392837776	0	16	16	15
Wed Feb 19 21:22:55 2014	1392837775	1	15	16	15
Wed Feb 19 21:22:56 2014	1392837776	0	16	16	16
Wed Feb 19 21:22:56 2014	1392837776	0	16	16	16
Wed Feb 19 21:22:56 2014	1392837776	0	16	16	16
Wed Feb 19 21:22:55 2014	1392837775	1	14	16	14
Wed Feb 19 21:22:55 2014	1392837775	1	15	16	14
Wed Feb 19 21:22:55 2014	1392837775	1	15	16	14
Wed Feb 19 21:22:55 2014	1392837775	1	15	16	14
Wed Feb 19 21:22:56 2014	1392837776	0	16	16	16
Wed Feb 19 21:22:55 2014	1392837775	1	15	16	15
Wed Feb 19 21:22:55 2014	1392837775	1	15	16	14
Wed Feb 19 21:22:56 2014	1392837776	0	16	16	16
Wed Feb 19 21:22:55 2014	1392837775	1	15	16	14
Wed Feb 19 21:22:55 2014	1392837775	1	15	16	14
Wed Feb 19 21:22:55 2014	1392837775	1	15	16	14
Wed Feb 19 21:22:55 2014	1392837775	1	15	16	14
Wed Feb 19 21:22:56 2014	1392837776	0	16	16	16
Wed Feb 19 21:22:55 2014	1392837775	1	15	16	15
Wed Feb 19 21:22:55 2014	1392837775	0	16	16	14
Wed Feb 19 21:22:56 2014	1392837776	0	16	16	16
Wed Feb 19 21:22:55 2014	1392837775	1	15	16	15
Wed Feb 19 21:22:55 2014	1392837775	1	16	16	14
Wed Feb 19 21:22:55 2014	1392837775	0	16	16	14
Wed Feb 19 21:22:55 2014	1392837775	0	16	16	14
Wed Feb 19 21:22:55 2014	1392837775	0	16	16	14
Wed Feb 19 21:22:55 2014	1392837775	1	15	16	15
Wed Feb 19 21:22:56 2014	1392837776	0	16	16	16
Wed Feb 19 21:22:55 2014	1392837775	1	15	16	15
Wed Feb 19 21:22:55 2014	1392837775	1	16	16	16
Wed Feb 19 21:22:55 2014	1392837775	0	16	16	16
Wed Feb 19 21:22:55 2014	1392837775	0	16	16	16
Wed Feb 19 21:22:55 2014	1392837775	0	16	16	16
Wed Feb 19 21:22:55 2014	1392837775	0	16	16	16
Wed Feb 19 21:22:55 2014	1392837775	0	16	16	16
Wed Feb 19 21:22:55 2014	1392837775	0	16	16	16
Wed Feb 19 21:22:55 2014	1392837775	0	16	16	16
Wed Feb 19 21:22:55 2014	1392837775	0	16	16	16
Wed Feb 19 21:22:55 2014	1392837775	0	16	16	16
Wed Feb 19 21:22:55 2014	1392837775	0	16	17	16
Wed Feb 19 21:22:55 2014	1392837775	0	16	17	16
Wed Feb 19 21:22:55 2014	1392837775	0	16	17	16
Wed Feb 19 21:22:55 2014	1392837775	0	16	17	16
Wed Feb 19 21:22:55 2014	1392837775	0	16	17	16
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	1	16	17	16
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	2	15	17	14
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	2	15	17	14
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	2	15	17	14
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	1	15	17	15
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	1	16	17	16
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	1	15	17	15
Wed Feb 19 21:22:55 2014	1392837775	1	15	17	15
Wed Feb 19 21:22:55 2014	1392837775	1	15	17	15
Wed Feb 19 21:22:55 2014	1392837775	1	15	17	15
Wed Feb 19 21:22:55 2014	1392837775	1	15	17	15
Wed Feb 19 21:22:55 2014	1392837775	1	15	17	15
Wed Feb 19 21:22:55 2014	1392837775	1	16	17	15
Wed Feb 19 21:22:55 2014	1392837775	1	16	17	15
Wed Feb 19 21:22:55 2014	1392837775	1	16	17	15
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	1	16	17	16
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:56 2014	1392837776	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
Wed Feb 19 21:22:55 2014	1392837775	0	17	17	17
