starttime	seconds	ctime	dtime	ttime	wait
Sat Mar 01 17:41:13 2014	1393688473	1	29704	29705	18
Sat Mar 01 17:37:43 2014	1393688263	7	29704	29712	2
Sat Mar 01 17:37:14 2014	1393688234	3	29710	29713	110
Sat Mar 01 17:38:11 2014	1393688291	3	29718	29721	52
Sat Mar 01 17:39:09 2014	1393688349	12	29715	29727	114
Sat Mar 01 17:37:44 2014	1393688264	10	29719	29728	134
Sat Mar 01 17:40:20 2014	1393688420	3	29726	29730	9
Sat Mar 01 17:40:17 2014	1393688417	0	29737	29738	0
Sat Mar 01 17:38:10 2014	1393688290	3	29736	29739	44
Sat Mar 01 17:37:14 2014	1393688234	5	29759	29764	81
Sat Mar 01 17:38:43 2014	1393688323	3	29771	29774	9
Sat Mar 01 17:37:13 2014	1393688233	6	29772	29778	8
Sat Mar 01 17:37:11 2014	1393688231	1	29787	29787	5
Sat Mar 01 17:38:14 2014	1393688294	1	29787	29787	111
Sat Mar 01 17:37:43 2014	1393688263	1	29799	29800	194
Sat Mar 01 17:41:13 2014	1393688473	2	29798	29800	97
Sat Mar 01 17:38:09 2014	1393688289	5	29818	29823	54
Sat Mar 01 17:38:13 2014	1393688293	2	29824	29826	63
Sat Mar 01 17:38:44 2014	1393688324	6	29822	29829	89
Sat Mar 01 17:37:43 2014	1393688263	18	29811	29829	175
Sat Mar 01 17:37:41 2014	1393688261	14	29823	29837	54
Sat Mar 01 17:37:11 2014	1393688231	5	29843	29847	20
Sat Mar 01 17:41:13 2014	1393688473	14	29860	29874	129
Sat Mar 01 17:37:42 2014	1393688262	4	29883	29887	28
Sat Mar 01 17:37:14 2014	1393688234	7	29885	29892	127
Sat Mar 01 17:37:44 2014	1393688264	8	29890	29897	21
Sat Mar 01 17:38:12 2014	1393688292	4	29894	29897	72
Sat Mar 01 17:38:10 2014	1393688290	14	29889	29903	152
Sat Mar 01 17:38:13 2014	1393688293	1	29928	29929	31
Sat Mar 01 17:37:11 2014	1393688231	13	29935	29948	240
Sat Mar 01 17:33:58 2014	1393688038	1	29963	29964	1
Sat Mar 01 17:37:44 2014	1393688264	11	29953	29964	73
Sat Mar 01 17:37:42 2014	1393688262	1	29965	29966	59
Sat Mar 01 17:37:13 2014	1393688233	7	29974	29981	4
Sat Mar 01 17:38:41 2014	1393688321	3	29983	29985	161
Sat Mar 01 17:38:10 2014	1393688290	1	29986	29986	115
Sat Mar 01 17:38:41 2014	1393688321	1	29988	29989	3
Sat Mar 01 17:38:41 2014	1393688321	9	29982	29990	4
Sat Mar 01 17:38:12 2014	1393688292	10	29989	29999	104
Sat Mar 01 17:38:42 2014	1393688322	6	30006	30012	52
Sat Mar 01 17:38:40 2014	1393688320	1	30019	30020	77
Sat Mar 01 17:41:14 2014	1393688474	2	30019	30021	72
