starttime	seconds	ctime	dtime	ttime	wait
Sat Mar 01 18:54:49 2014	1393692889	0	18938	18939	18636
Sat Mar 01 18:54:50 2014	1393692890	0	18939	18939	18553
Sat Mar 01 18:55:10 2014	1393692910	0	18940	18940	18629
Sat Mar 01 18:56:18 2014	1393692978	0	18940	18940	18662
Sat Mar 01 18:55:19 2014	1393692919	0	18945	18945	18669
Sat Mar 01 18:54:35 2014	1393692875	0	18946	18946	18690
Sat Mar 01 18:54:08 2014	1393692848	0	18946	18946	18589
Sat Mar 01 18:55:01 2014	1393692901	0	18951	18951	18649
Sat Mar 01 18:56:09 2014	1393692969	0	18951	18951	18653
Sat Mar 01 18:53:34 2014	1393692814	0	18953	18953	18640
Sat Mar 01 18:57:37 2014	1393693057	0	18957	18958	18716
Sat Mar 01 18:57:03 2014	1393693023	0	18958	18958	18685
Sat Mar 01 18:57:21 2014	1393693041	0	18958	18958	18671
Sat Mar 01 18:55:14 2014	1393692914	0	18959	18959	18590
Sat Mar 01 18:56:48 2014	1393693008	0	18961	18961	18685
Sat Mar 01 18:53:40 2014	1393692820	0	18962	18962	18652
Sat Mar 01 18:57:22 2014	1393693042	0	18965	18965	18729
Sat Mar 01 18:55:43 2014	1393692943	0	18965	18965	18622
Sat Mar 01 18:57:38 2014	1393693058	0	18966	18966	18584
Sat Mar 01 18:58:00 2014	1393693080	3	18963	18966	18684
Sat Mar 01 18:55:00 2014	1393692900	0	18966	18966	18650
Sat Mar 01 18:54:13 2014	1393692853	0	18968	18969	18634
Sat Mar 01 18:55:11 2014	1393692911	0	18970	18970	18712
Sat Mar 01 18:56:28 2014	1393692988	0	18971	18971	18721
Sat Mar 01 18:56:20 2014	1393692980	0	18972	18972	18565
Sat Mar 01 18:58:22 2014	1393693102	0	18973	18973	18727
Sat Mar 01 18:58:13 2014	1393693093	0	18974	18974	18703
Sat Mar 01 18:55:40 2014	1393692940	0	18977	18977	18724
Sat Mar 01 18:55:11 2014	1393692911	0	18977	18977	18657
Sat Mar 01 18:57:59 2014	1393693079	0	18980	18981	18678
Sat Mar 01 18:54:51 2014	1393692891	0	18984	18984	18662
Sat Mar 01 18:54:17 2014	1393692857	0	18985	18985	18598
Sat Mar 01 18:54:06 2014	1393692846	0	18985	18985	18696
Sat Mar 01 18:54:00 2014	1393692840	0	18987	18987	18685
Sat Mar 01 18:56:40 2014	1393693000	0	18990	18990	18723
Sat Mar 01 18:54:43 2014	1393692883	0	18990	18991	18638
Sat Mar 01 18:55:34 2014	1393692934	0	18991	18991	18668
Sat Mar 01 18:54:07 2014	1393692847	0	18995	18995	18658
Sat Mar 01 18:55:25 2014	1393692925	0	18996	18996	18511
Sat Mar 01 18:55:22 2014	1393692922	2	18995	18996	18585
Sat Mar 01 18:58:15 2014	1393693095	0	18997	18997	18549
Sat Mar 01 18:53:34 2014	1393692814	0	18997	18997	18746
Sat Mar 01 18:56:00 2014	1393692960	0	18998	18998	18688
Sat Mar 01 18:56:16 2014	1393692976	0	18998	18998	18591
Sat Mar 01 18:53:48 2014	1393692828	2	18997	18999	18677
Sat Mar 01 18:52:13 2014	1393692733	1	18998	19000	18558
Sat Mar 01 18:57:21 2014	1393693041	0	19003	19003	18689
Sat Mar 01 18:53:56 2014	1393692836	0	19004	19004	18737
Sat Mar 01 18:57:32 2014	1393693052	0	19005	19005	18705
Sat Mar 01 18:53:50 2014	1393692830	0	19006	19006	18572
Sat Mar 01 18:54:09 2014	1393692849	0	19009	19010	18561
Sat Mar 01 18:56:44 2014	1393693004	0	19011	19011	18616
Sat Mar 01 18:56:18 2014	1393692978	0	19012	19012	18695
Sat Mar 01 18:55:28 2014	1393692928	0	19014	19014	18659
Sat Mar 01 18:55:42 2014	1393692942	0	19017	19017	18646
Sat Mar 01 18:55:26 2014	1393692926	0	19017	19017	18692
Sat Mar 01 18:56:55 2014	1393693015	0	19017	19018	18764
Sat Mar 01 18:53:42 2014	1393692822	0	19018	19018	18623
Sat Mar 01 18:55:00 2014	1393692900	0	19018	19018	18673
Sat Mar 01 18:57:00 2014	1393693020	1	19017	19018	18767
Sat Mar 01 18:55:31 2014	1393692931	0	19019	19019	18723
Sat Mar 01 18:58:01 2014	1393693081	0	19020	19020	18689
Sat Mar 01 18:55:41 2014	1393692941	0	19021	19021	18610
Sat Mar 01 18:57:01 2014	1393693021	0	19021	19021	18716
Sat Mar 01 18:56:10 2014	1393692970	0	19022	19022	18646
Sat Mar 01 18:56:17 2014	1393692977	0	19022	19022	18669
Sat Mar 01 18:54:11 2014	1393692851	0	19025	19025	18684
