starttime	seconds	ctime	dtime	ttime	wait
Sat Mar 01 18:09:57 2014	1393690197	2	23511	23513	0
Sat Mar 01 18:08:48 2014	1393690128	4	23515	23519	3
Sat Mar 01 18:10:00 2014	1393690200	2	23519	23521	6
Sat Mar 01 18:15:28 2014	1393690528	3	23553	23556	5
Sat Mar 01 18:08:50 2014	1393690130	1	23555	23556	7
Sat Mar 01 18:11:08 2014	1393690268	0	23563	23563	6
Sat Mar 01 18:08:50 2014	1393690130	6	23573	23579	9
Sat Mar 01 18:11:05 2014	1393690265	4	23583	23586	3
Sat Mar 01 18:11:10 2014	1393690270	3	23589	23592	5
Sat Mar 01 18:09:57 2014	1393690197	2	23594	23596	1
Sat Mar 01 18:11:03 2014	1393690263	1	23602	23603	4
Sat Mar 01 18:09:59 2014	1393690199	4	23602	23606	2
Sat Mar 01 18:14:36 2014	1393690476	3	23622	23625	14
Sat Mar 01 18:10:20 2014	1393690220	2	23629	23631	6
Sat Mar 01 18:10:15 2014	1393690215	1	23641	23642	14
Sat Mar 01 18:09:00 2014	1393690140	1	23663	23663	6
Sat Mar 01 18:09:34 2014	1393690174	1	23664	23665	1
Sat Mar 01 18:09:59 2014	1393690199	1	23665	23665	8
Sat Mar 01 18:14:50 2014	1393690490	3	23667	23670	8
Sat Mar 01 18:15:22 2014	1393690522	1	23679	23680	6
Sat Mar 01 18:14:50 2014	1393690490	5	23680	23685	3
Sat Mar 01 18:10:00 2014	1393690200	1	23689	23690	1
Sat Mar 01 18:10:15 2014	1393690215	2	23697	23699	1
Sat Mar 01 18:10:51 2014	1393690251	0	23700	23701	6
Sat Mar 01 18:09:59 2014	1393690199	3	23708	23711	4
Sat Mar 01 18:10:14 2014	1393690214	1	23715	23716	1
Sat Mar 01 18:10:52 2014	1393690252	0	23735	23735	16
Sat Mar 01 18:09:29 2014	1393690169	5	23731	23736	1
Sat Mar 01 18:09:58 2014	1393690198	0	23752	23752	8
Sat Mar 01 18:10:24 2014	1393690224	8	23748	23756	3
Sat Mar 01 18:09:24 2014	1393690164	3	23758	23761	4
Sat Mar 01 18:08:36 2014	1393690116	2	23763	23765	1
Sat Mar 01 18:09:58 2014	1393690198	3	23766	23769	5
Sat Mar 01 18:09:10 2014	1393690150	1	23805	23806	4
Sat Mar 01 18:13:41 2014	1393690421	0	23806	23807	10
Sat Mar 01 18:08:48 2014	1393690128	3	23815	23818	2
